,Year,Real GDP,log Real GDP,diff Real GDP,Real Consumption,log Real Consumption,diff real consumption,Real Investment,log Real Investment,diff Real Investment,Real Gov expenditure,Fed Funds,Labor Hours,log Labor Hours,diff Labor Hours,real Wage,log real wage,diff real wage,log price deflator,inflation
27,1966Q3,44.44263097763995,3.794199165936196,0.01078384485401429,22.414449703498178,3.1097058269378994,0.0062812350098284675,17.572493335509492,2.866334800811029,-0.002475024260683245,10.309558783526468,0.013908333333333332,112.243,4.720666163876066,-0.0026514358191072063,0.5202654915401773,-0.6534160370442217,0.0038540657626614516,2.9113175224116272,0.009621240784230434
28,1966Q4,44.7531696789857,3.8011622730278036,0.006963107091607412,22.524952792015107,3.1146237076882146,0.0049178807503151845,17.60453196654977,2.8681563669965793,0.001821566185550072,10.445103857566766,0.01205833333333333,112.11200000000001,4.719498371628178,-0.0011677922478883218,0.5229026166711627,-0.6483600336484163,0.005056003395805364,2.9196608366026955,0.008343314191068263
29,1967Q1,45.116054158607355,3.8092381512071154,0.008075878179311768,22.73801848269934,3.124038346561688,0.009414638873473269,17.472598323662158,2.8606338436912537,-0.007522523305325546,10.885450247152376,0.009975000000000001,111.42399999999999,4.713342744145724,-0.006155627482454129,0.5292284547603697,-0.6363350787984045,0.01202495485001187,2.923806533982402,0.004145697379706714
30,1967Q2,45.15956593788421,3.8102021275852294,0.0009639763781139621,22.932592077831828,3.1325591335612493,0.00852078699956138,17.18608007697653,2.8440997583109064,-0.016534085380347285,10.894317635109852,0.009733333333333332,111.792,4.716640001810095,0.0032972576643715,0.5336505051584968,-0.6280141390124795,0.008320939785924963,2.9288977853667677,0.005091251384365503
31,1967Q3,45.636979773377114,3.8207183478124764,0.010516220227247075,23.08588372339299,3.139221336508157,0.006662202946907669,17.399131631896644,2.8564202987622904,0.012320540451383977,11.03462882558509,0.010433333333333333,112.3,4.721173861744398,0.004533859934302775,0.5357937096261781,-0.6240060620932546,0.00400807691922489,2.9384209068408773,0.009523121474109608
32,1967Q4,46.04105571847507,3.8295335140528826,0.008815166240406125,23.177628822790115,3.1431875385804204,0.003966202072263503,17.574361122748222,2.8664410855565223,0.010020786794231906,11.169878508588187,0.011966666666666665,112.49700000000001,4.722926554622246,0.0017526928778481832,0.5441453707582738,-0.6085388421660195,0.015467219927235099,2.949478889036529,0.011057982195651572
33,1968Q1,47.0426766107313,3.8510552027099214,0.02152168865703885,23.58607830950901,3.160656635831393,0.017469097250972343,17.909674746219185,2.8853410554509438,0.018899969894421442,11.378703128237,0.014950000000000001,113.57600000000001,4.7324722163612725,0.009545661739026379,0.5469235550031075,-0.6034462395201311,0.0050926026458884,2.9605195177982466,0.011040628761717741
34,1968Q2,47.798677669007226,3.8669979752864587,0.015942772576537312,23.93009071805648,3.17513669288913,0.014480057057737028,18.2819947721798,2.9059166832770846,0.020575627826140863,11.460201937368664,0.014858333333333331,114.37200000000001,4.73945629374349,0.00698407738221718,0.5500486904822921,-0.5977484765243838,0.005697762995747313,2.9709784090877616,0.010458891289514938
35,1968Q3,48.17032939146323,3.874743258722616,0.007745283436157102,24.29071714967264,3.1900942670604424,0.014957574171312604,18.195198700705475,2.901157751625844,-0.004758931651240417,11.541389636096026,0.014791666666666665,115.081,4.745636228252822,0.006179934509332519,0.5555499162564077,-0.5877968156921042,0.009951660832279607,2.9807709084138305,0.00979249932606896
36,1968Q4,48.400980931885286,3.8795200807049217,0.00477682198230589,24.38316400580551,3.1938928943776914,0.0037986273172490037,18.3073920224213,2.90730491393877,0.006147162312925669,11.57599719733747,0.016416666666666666,116.154,4.754916896849867,0.009280668597044794,0.5552775136379561,-0.5882872656334382,-0.0004904499413340702,2.9947818220179956,0.014010913604165065
37,1969Q1,49.195026502204385,3.8957925310350223,0.016272450330100607,24.619804824887304,3.203551193222338,0.009658298844646751,18.883439837519198,2.9382853389057564,0.030980424966986497,11.576757319066726,0.020816666666666664,117.229,4.764129286807655,0.009212389957787614,0.5585277653935701,-0.5824509474855487,0.005836318147889541,3.0050388328742907,0.010257010856295157
38,1969Q2,49.300528272353745,3.8979347964547992,0.002142265419776912,24.84347485814909,3.2125951369011663,0.009043943678828104,18.827039718254746,2.9352941193836672,-0.002991219522089139,11.587751907650167,0.02245833333333333,117.795,4.7689458254949475,0.004816538687292926,0.5613382899628253,-0.5774315427869148,0.005019404698633934,3.0176894409060333,0.01265060803174256
39,1969Q3,49.62616371617384,3.9045181889323795,0.006583392477580219,24.98673484154165,3.2183450777085074,0.005749940807341147,18.986059524383773,2.943705000627123,0.00841088124345557,11.69745791326998,0.02235,117.43700000000001,4.7659020195808,-0.003043805914147768,0.5643239592880228,-0.5721267964855108,0.005304746301403984,3.0316301645509753,0.013940723644942032
40,1969Q4,49.29040861034384,3.89772951060672,-0.006788678325659436,25.23097437851224,3.22807238174522,0.009727304036712514,18.635108105533856,2.925047334123617,-0.018657666503505865,11.563006000571482,0.021433333333333332,116.96600000000001,4.761883294275293,-0.004018725305506621,0.5672444994761405,-0.5669648521939857,0.005161944291525056,3.0444271950927497,0.01279703054177439
41,1970Q1,49.20165304780689,3.8959272214665046,-0.0018022891402154073,25.45787545787546,3.237025143373878,0.008952761628658212,18.43711843711844,2.9143659389499463,-0.010681395173670616,11.641777026392411,0.0197,115.42399999999999,4.748612304721129,-0.01327098955416428,0.568235183619799,-0.5652198902897191,0.0017449619042666509,3.0584253428924146,0.013998147799664906
42,1970Q2,49.196424436107634,3.895820946794522,-0.0001062746719826535,25.501366310036587,3.23873203151473,0.0017068881408519587,18.43360659534065,2.914175444090661,-0.00019049485928546162,11.537214580149135,0.016758333333333333,114.84200000000001,4.743557270635872,-0.005055034085256871,0.5695891806771339,-0.5628399136624991,0.002379976627220004,3.072276561193777,0.013851218301362156
43,1970Q3,49.70599044468945,3.9061254579254814,0.010304511130959426,25.794744579198824,3.250170772697553,0.011438741182822731,18.540977581771408,2.9199832869985087,0.00580784290784786,11.69606762219772,0.013916666666666666,113.96,4.735847509629708,-0.007709761006164051,0.5706082322675486,-0.5610524129188886,0.0017875007436104484,3.080441001480945,0.00816444028716834
44,1970Q4,49.220166848023204,3.8963034347991634,-0.00982202312631797,25.974791439970986,3.2571265076930365,0.006955734995483631,18.194595574900255,2.9011246035513754,-0.018858683447133373,11.72923467537178,0.009641666666666666,114.49600000000001,4.740539887886254,0.004692378256546448,0.5747642364889373,-0.553795345764906,0.007257067153982666,3.093584673721496,0.013143672240550686
45,1971Q1,50.49350185342326,3.921844651831989,0.025541217032825525,25.952391585905055,3.2562637666718586,-0.000862741021177893,18.994238756643295,2.944135709850386,0.04301110629901084,11.696663838149256,0.011408333333333331,114.869,4.743792348626253,0.0032524607399988525,0.5744718860256354,-0.554304119312623,-0.0005087735477170563,3.1086590924092015,0.015074418687705649
